id,keyword,location,tweet,label
3480,meltdown,,That twitter is in meltdown about this handshake tells me that 2020 isn’t going to be any less rough online than 20… https://t.co/WACpkAoByo,0
3481,meltdown,,Vince Vaughn Hanging Out With POTUS At The Championship Game. The Liberals Will Have A Meltdown Over This Tomorrow! 😂🤣…,0
3482,meltdown,"Oxford, England","It's my party And I meltdown if I can't stand, meltdown if I can't stand, meltdown if I can't stand You would do too if it hap…",0
3483,meltdown,USA,"For anyone doubting the efficacy of the Magnitsky Act, please read this Manila Times piece about the meltdown of Philippin…",0
3484,meltdown,Thailand,Scooter Braun went from having a meltdown about Kris Wu stans using vpn’s sl his song to block Ariana Grande to telling J…,0
3485,meltdown,Norfolk. UK.,If you're wondering why Libtard Twitter has gorn into epic meltdown after John Cleese's tweet. Here's the man himself…,0
3486,meltdown,"Goodyear, AZ",Total media meltdown 👇https://t.co/m61M17f4gV,0
3487,meltdown,"Florida, USA",The Democratic Party establishment thought by backing a “progressive capitalist” it could siphon enough support from Bern…,0
3488,meltdown,"Bengaluru South, India","Financia meltdown in india, Jamia, JNU and many more of that sort to come,bush fire in Australia, US traumatising I… https://t.co/iHEftnVaBv",0
3489,meltdown,Wayáčhi yačhíŋ he?,This is a myth. Nuclear is not “clean”. On either end of it. Uranium mining has killed and harmed people plants animal…,0
3490,meltdown,,...And the award for best meltdown(s) on a timeline in a mini series goes to...,0
3491,meltdown,"New York, NY",Media meltdown... https://t.co/m61M17f4gV,0
3492,meltdown,"Palm Beach, FL",The left having a meltdown over this 😂🤔 https://t.co/pQGVpQm6zm,0
3493,meltdown,,"""There was a national meltdown. Middle-aged women were losing the plot"" - Anupama Chopra #20YearsOfHrithikRoshan",0
3494,meltdown,Crocolândia,Meltdown in my ass,0
3495,meltdown,,The complete meltdown team Bernie has whenever single negative story comes out is disqualifying tbh. What do you think Trump is gonna do,0
3496,meltdown,"Idaho, USA","God I love when liberals preach the hate, and blame the supporters of the GREAT 45th POTUS. USA has… https://t.co/P02ws8717d",0
3497,meltdown,cix bts txt exo skz wayV,its 4am n ima have a cix meltdown,0
3498,meltdown,,"When an occult novelist accidentally triggers a nuclear meltdown, only the government and a young nurse can defeat the evil.",0
3499,meltdown,,"""There was a national meltdown. Middle-aged women were losing the plot"" - Anupama Chopra #20YearsOfHrithikRoshan",0
3500,meltdown,,"I do want to thank you for this, by the way. I haven't enjoyed watching an egotistical loon's flailin… https://t.co/e62mZKv44c",0
3501,meltdown,PDX 🌲,New toddler mom level unlocked: child crying &amp; shouting from the kitchen that he’s not tired after you implied tha… https://t.co/Pvezu0ZA5s,0
3502,meltdown,about,'Bung a bob for.......' Homeless Education Climate Change Food Banks Mental Health Services But n…,0
3503,meltdown,,Love how Libtards and TDS NeverTrumpers are having a meltdown over Vince Vaughn chatting and shaking Trump’s hand! 😂😂…,0
3504,meltdown,,"Child with Autism Bullied at School, Restrained by School Security During Meltdown https://t.co/Jpe3Etc8XS",0
3505,meltdown,,"Mandatory to wear ‘dhoti-kurta', saree for entering sanctum of #KashiVishwanath temple Now Liberal Jamaatis who never go…",0
3506,meltdown,,"Even after 2 days of media rumours putting my phone in absolute meltdown , I genuinely never thought I’d see this stat…",0
3507,meltdown,"Salford, England",'Bung a bob for.......' Homeless Education Climate Change Food Banks Mental Health Services… https://t.co/T15t2ESUQd,0
3508,meltdown,,RT: Leftist meltdown at Starbucks!!! https://t.co/DtFiRcnQDm,0
3509,meltdown,"Absolute, Bedlam",I did some research on #impeachment: Trump is impeached and Senate removes him from office Pence is President Trump s…,0
3510,meltdown,hentaihaven,not even that far into uni and im already having a mental meltdown im so fucked for the sem,0
3511,meltdown,Kea'au Hawaii,Leftists Freak Out After Trump Meets Vince Vaughn During National Championship Game #Meltdown https://t.co/V05288VSbQ,0
3512,meltdown,,Bon ! Fin de 3 days full smash. -3eme au smash with your bros -2eme au SUN with cash #4 -4eme au meltdown Je com… https://t.co/unxPzXVGbu,0
3513,meltdown,rivendell,a few days ago I was having a meltdown and Rory played me Do the Pachacuti to cheer me up. never settle for someone… https://t.co/WDi74lzSrJ,0
3514,meltdown,الغربة,"We need a change in direction NOW! At least since the campaign of 2018, we’ve been warning about the economic meltdown a…",0
3515,meltdown,Sweden,Let us also thank the two strong women for Gen Zorro ’s perpetual public meltdown. The m…,0
3516,mudslide,Hawaii state,Mudslide today where I lived fucked up absolutely everyone’s day. Gotta go to sleep and try again tomorrow,0
3517,mudslide,"Tokyo, Japan",Update: My relatives in Indang Cavite were asked to evacuate due to constant earthquakes and chances of mudslide. K… https://t.co/2PtW04Fzlf,1
3518,mudslide,He/Him,On the verge of dropping a mudslide in my undies because lobster man told me to eat only meat,0
3519,mudslide,"Tucson, AZ","3 Hurricanes, 4 Tornadoes, 3 Earthquakes, a Mudslide, a Tsunami, and whatever is bad in Michigan.",0
3520,mudslide,Kenosha,I think he just ordered a mudslide with a boone's farm chaser....PJ can't handle this game,0
3521,mudslide,,"Not a wine person, but I can tell you that they do not go with Midori Sours. Chocolate chip cookies go best with a mudslide.",0
3522,mudslide,,Mudslide and Avalanche https://t.co/s4AMVRO3gq,0
3523,mudslide,,"Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea – ‘A Rainforest Mudslide Overtaking A Mountain Road’ https://t.co/h1n9bgw1LM",0
3524,mudslide,17331,"#StarWarsJediFallenOrder is terrible. If I play another game that includes the mudslide mechanic, it will be too so… https://t.co/6w9BIoBXqH",0
3525,mudslide,Earth,Glad it's beer and not a mudslide.,0
3526,mudslide,"La Cañada, California","La Cañada History: Foothill soaked, homes ordered evacuated in face of mudslide threats https://t.co/Nsye8h1RVa",1
3527,mudslide,,"""Mudslide in the Ein Al-Loza neighborhood of Silwan, south of Al-Aqsa Mosque, without intervention of the Jerusalem Municip…",1
3528,mudslide,Ramallah,"""Mudslide in the Ein Al-Loza neighborhood of Silwan, south of Al-Aqsa Mosque, without intervention of the Jerusalem… https://t.co/ubqXVNaO5J",1
3529,mudslide,,Avalanche...landslide...mudslide...volley...flood...rain...torrent...tide...snow...ice...rock...wave...crack...faul… https://t.co/fVcyulBg7c,1
3530,mudslide,,"I slipped over big time, found myself a little mudslide. Luckily my big puffy priory coat softened my fall. However… https://t.co/5MpvzpJ7MP",0
3531,mudslide,United States,Why is grocery shopping so hard? I'm in the ice cream aisle and I suddenly don't know what one I want. Who wants a… https://t.co/KHSTDAj0kb,0
3532,mudslide,,"9.""Caught In A Landslide"" https://t.co/tD2NV4oSUC … #landslide #caught #mudslide #bohemian #rhapsody #quee…",0
3533,mudslide,ATX,"And as predictable as a mudslide, here come all the articles and whispers and intimations that Sanders and Warren a… https://t.co/zVJtIsyUrK",0
3534,mudslide,,🙄🙄🙄That's why we need Competent Senators. Lahar ang nais ni iyoy. Mudslide/landslide is a possible effect puttin… https://t.co/M2VVJ4OjYR,0
3535,mudslide,"Niagara Falls, NY",Today I learned there's a lot more alcohol in a Mudslide than I thought. Drank 4 in the past hour. #wasted,0
3536,mudslide,,What do you call a bunch of black people falling down the hill?... a mudslide,0
3537,mudslide,"Angers, France",This lady at the airport bar asked for a mudslide despite it not being on the menu and they said they didn’t have t… https://t.co/ZlI1tuNJhk,0
3538,mudslide,"Washington, USA",ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the roadway. T…,1
3539,mudslide,The Netherlands,"Until your house is washed away by a mudslide, or you don't have water because of drought.",0
3540,mudslide,"Snohomish County, Washington",ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the road… https://t.co/QIhVpf5h5e,1
3541,mudslide,"Boston, MA",Simply minty and fresh. Try this delicious Keto-Friendly Peppermint Mudslide and get ready for the holidays! 🍭 https://t.co/jBDdEvPd2s,0
3542,mudslide,"Pi⚜️⚜️sburgh, Penns🕊lvania",This started in the late 80s when environmental groups successfully lobbied that species were endangered a…,0
3543,mudslide,,I am saddened by the unfortunate news of the mudslide that has claimed lives and destroyed properties in Sierra Leone.(1/…,1
3544,mudslide,,let's talk abt mudslide???? https://t.co/NAn4O98WLp,0
3545,mudslide,"North Carolina, USA",More like Trump mudslide—we all die.,0
3546,mudslide,,Mudslide: Acid rain: https://t.co/xvpXcSat6S https://t.co/liXwiWAykF,0
3547,mudslide,UP Diliman,acid rain and mudslide found dead in a ditch,0
3548,mudslide,"Minnesota, USA",Swingin into the new week. - Like • Follow • Share - #funrun #mudrun #terrainrace #muddy #exploremn #shootmn… https://t.co/xBcQVwxkSL,0
3549,mudslide,Somewhere RED!!!!IFBAP,the backside of the mountain is now a mudslide.. https://t.co/CHMCifJerE,0
3550,mudslide,Geffen,The bitch wants to start a mudslide or I don't know acid rain? Very bright. https://t.co/QtWSMFrp0K,0
3551,mudslide,bottom of the sea,ez acid rain and mudslide https://t.co/zZggQN5ar1,0
3552,mudslide,Philippines,"Do you know lahar or mudslide? Also, may incoming weather disturbance if you're just checking facts https://t.co/GSp32DYkJZ",0
3553,mudslide,earth,mudslide....is possible.,0
3554,mudslide,,Hasenacher Balou Couleur with his successful parents: Glenara Mudslide (top-level showjumper) and Balou du Rouet (inte…,0
3555,mudslide,Cebu,I remembered what our photojourn teacher shared during the Southern leyte mudslide. She was torned between taking a… https://t.co/wqyaTNKMYo,0
3556,mudslide,,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader that h…",0
3557,mudslide,"Kampala, Uganda",Bududa Leaders Grappling About Government Mudslide Victims Relocation Program https://t.co/9cJZYktTJx via media,0
3558,mudslide,"Herrliberg, Schweiz",Hasenacher Balou Couleur with his successful parents: Glenara Mudslide (top-level showjumper) and Balou du Rouet (i… https://t.co/PzXBTQo7M9,0
3559,mudslide,Nairobi,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader… https://t.co/EvJsjI0yQ4",0
3560,mudslide,Kenilworth,Mudslide - the blue tones,0
3561,mudslide,Central Coast California,This started in the late 80s when environmental groups successfully lobbied that species were enda… https://t.co/l90Pj91XIs,0
3562,mudslide,"Buckley, WA",Taholah can’t catch a break. First a mudslide closes the main road into town earlier last week. And now this. https://t.co/pZSONTbwal,0
3563,mudslide,United States,Is it too early for a glass of a mudslide right now? #thirsty #drinks #yummy,0
3564,mudslide,,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/Fp4Yrp33L1,0
3565,mudslide,viva méxico🇲🇽,"if ya wanna get dirty, slippin on the mudslide, we can skip the chitchat",0
3566,mudslide,,"Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea - 'A Rainforest Mudslide Overtaking A Mountain Road' https://t.co/g1yOYaPlrW",0
3567,mudslide,"Charlotte, NC","Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea - 'A Rainforest Mudslide Overtaking A Mountain Road' https://t…",0
3568,mudslide,"San Diego, CA",I’ve been painted but a mudslide?? I am NOT ready for lol,0
3569,mudslide,"Atlanta, GA",It depends on how much paint their actually is lmao. If it's a mudslide...just...ugh. it's gonna be everywhere,0
3570,mudslide,"South Carolina, USA","Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea - 'A Rainforest Mudslide Overtaking A Mountain Road' https://t.co/XdueBvqIBS",0
3571,mudslide,,"I didn't thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader that he is amugu… https://t.co/3fhrLxnHdX",0
3572,mudslide,"Bronx, NY - Calliste, GND 🇬🇩",Hey #Trumppets🎺 #Impeached45 Didn't win by a landslide in 2016. #Impotus45 will not win by a MUDSLIDE i… https://t.co/xnACa6yRO0,0
3573,mudslide,"Bakersfield, CA","Another milestone of recovery, another week of witnessing the resiliency of this community on display. On Thursday,… https://t.co/8J3UW8Mz0c",0
3574,mudslide,Arkansas,The Pali Tunnel in the Kailua bound direction was closed in the right lane due to down trees and a mudslide. It has reopened.…,1
3575,mudslide,"Central Coast, California",Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/oOtt3OldDq,0
3576,mudslide,"Middleton, NH",Mudslide!!!!,0
3577,mudslide,New York City - Washington Hts,"They've had 3 years to step in; they didn't; it speaks volumes. The mudslide, t… https://t.co/I1j02M6tuc",0
